landslide_size,fatality_count,longitude,latitude
medium,2,86.0868,27.3667
unknown,0,-120.1115,42.213
medium,0,106.6332,30.4559
unknown,0,-123.9244,45.9608
medium,0,91.7599,23.8986
medium,3,-79.7569,40.3875
medium,0,46.0089,40.5531
medium,0,77.1179,31.944
unknown,0,-123.8372,44.6573
medium,,101.7444,3.1623
medium,,-82.3746,35.4462
medium,0,-122.3082,47.9435
medium,0,-120.8603,46.8189
medium,0,126.1579,7.257
medium,4,-43.1856,-22.4912
medium,0,124.785,8.577
medium,10,44.7,42.083
medium,0,108.7301,14.743
medium,3,82.68,28.0054
large,14,-66.532,-17.2353
medium,0,71.5777,40.0205
medium,5,74.8288,33.1253
small,0,-117.6667,33.4552
small,0,-122.1828,45.5492
medium,1,119.4211,30.8796
medium,0,74.839,33.0716
small,0,74.0241,34.0893
unknown,0,-122.5921,42.0819
unknown,0,-123.9123,45.6895
medium,2,-61.0429,13.8516
medium,,-116.8792,50.0804
medium,1,120.8211,16.7999
medium,5,124.9736,11.2529
medium,0,93.8673,25.5265
medium,,84.69570744,27.80766085
medium,,80.4119,6.1454
medium,,-123.204,46.103
large,0,39.4476,43.9701
large,,-40.949,-19.5378
medium,3,120.5996,16.392
medium,1,85.0934,28.0297
medium,0,-124.1207,44.1029
large,3,121.5308,24.7837
medium,0,-122.5949,48.0414
small,0,-119.6615,34.4399
medium,1,82.7442,29.0387
medium,0,78.9228,30.2524
medium,9,-43.1314,-22.3758
medium,,7.6639,44.6467
small,0,136.8448,-4.4585
very_large,14,100.1535,-0.3264
medium,6,-51.1818,-0.0568
medium,1,74.548,36.0282
medium,0,-104.8474,38.7439
unknown,0,-123.8148,43.6539
small,0,-122.32,47.9144
small,0,-117.4693413,51.41495704
small,0,-4.7891,50.2722
medium,0,-111.7272,42.2322
medium,4,-71.7832,-13.4862
medium,1,121.8726,17.686
medium,0,107.5007,16.5281
medium,,-2.0885,60.1346
small,0,-83.6417,34.1538
medium,2,140.7156,-2.5559
medium,7,-84.5919,14.0256
medium,30,118.8947,-2.6857
small,0,-91.1811,43.0421
large,20,-75.3723,5.0343
medium,0,77.1495,32.0987
medium,1,125.5901,9.2087
medium,1,-4.4558,50.3625
small,0,167.6337,-46.7748
medium,0,122.1511,7.6804
unknown,0,-122.8802,46.0226
small,0,-81.4472,38.2211
medium,0,100.3387,-0.4834
medium,0,80.2119,12.9746
medium,0,78.7753,30.15
small,,-116.833,33.047
medium,,120.8209,16.9945
medium,4,75.5469,33.1445
medium,2,91.8717,26.1062
small,0,-122.2487,47.4825
medium,0,-122.2667,47.2537
small,0,123.823355,10.310885
small,0,-89.2361,13.6891
small,0,-81.7718,38.432
small,0,170.509,-45.8618
small,0,-124.4677,49.3507
medium,0,78.623,30.796
medium,0,-87.2507,14.1105
medium,,99.8832,8.9607
medium,,120.925,1.3314
small,0,123.3647,7.8675
small,0,-73.4081,6.8907
small,0,-123.1897,49.3478
large,,36.8304,-1.1747
medium,2,-72.4111,18.5202
small,0,-121.9776,37.0943
medium,,-84.5319,39.1267
medium,0,-119.9177,47.8885
medium,,74.88548779,12.89163444
medium,0,-42.4916,-22.937
medium,0,-122.6051,47.5812
medium,2,114.0519,22.3682
small,0,-116.4331,33.2108
medium,0,123.8896,10.3286
unknown,0,-118.8928,45.8467
small,0,-76.3994,18.0502
medium,0,-117.0005,33.1817
medium,0,-122.3881,47.5944
small,0,-122.4446,48.6223
unknown,0,-122.8516,45.6517
small,0,-122.5846,42.1397
small,0,-80.1376,40.5196
small,0,172.6894,-43.5897
medium,5,111.2884,23.4231
small,0,-82.7308,35.1812
medium,13,120.7834,16.8668
medium,4,125.0439,6.4824
unknown,0,-122.877,45.9951
medium,,172.9486,-41.0387
medium,,-123.2317,49.5622
medium,0,98.4579,27.7783
medium,1,44.7519,41.8907
small,0,-112.1385,40.5371
small,0,-118.8093,36.127
small,0,-61.3917,10.3717
small,1,30.114407,-1.852959
medium,0,120.6294,16.9729
medium,0,98.9984,9.5009
medium,0,77.1043,31.6865
medium,0,121.0796,18.4293
medium,1,87.73,27.07
medium,0,-111.8209,41.736
medium,0,88.1389,26.7973
medium,,0.4864,50.9001
medium,0,77.1727,31.1054
small,0,-122.3635,47.4895
medium,,41.958,41.5687
unknown,0,-123.3807,44.5395
small,,-97.0317,32.7883
medium,0,84.2461,28.2631
medium,0,-1.7615,53.8452
medium,31,-43.2192,-22.5221
medium,0,-111.6396,39.2535
medium,0,78.3276,30.9206
small,0,-121.9339,37.1143
very_large,32,-89.16,13.7874
small,0,-72.4914,44.19
medium,0,94.1399,25.4788
medium,1,135.8019,34.6987
medium,2,-75.4408,6.3704
small,0,-121.4326,46.626
small,0,0.3215,51.3903
unknown,0,-124.2211,43.3845
unknown,0,-123.6313,44.3104
small,0,-119.9232,48.0486
large,250,85.4611,28.2001
small,0,-43.1789,-22.82
small,0,-84.3841,9.8747
medium,0,-8.121,54.8705
small,0,-119.4897,49.9132
medium,0,-82.4382,37.4067
medium,7,145.208,-6.084
medium,1,147.1646,-6.3494
large,42,105.3409,25.9612
large,35,76.6344,37.0791
medium,0,74.7756,33.1078
medium,3,124.9485,6.3314
medium,0,108.0198,24.1046
unknown,0,-123.4091,45.6202
medium,0,-84.8775,38.1723
large,0,-120.7645,48.5473
small,0,144.7187,13.4582
medium,,104.448,-5.5208
medium,,-4.4653,54.2076
large,72,132.44,34.4854
medium,0,123.5999,-10.2101
medium,1,-43.499,-20.3837
medium,0,174.3119,-39.0675
small,0,-82.5052,38.163
medium,7,80.5913,7.021
medium,0,-105.3715,40.0505
medium,2,105.6122,34.638
medium,0,152.3913,-29.4985
small,,77.17798485,31.10587659
unknown,0,113.9955,4.3388
small,0,-71.5376,-32.9747
large,0,-145.91,61.0883
medium,2,9.3134,44.3471
medium,3,128,38.122
medium,1,121.3249,24.956
unknown,0,-122.5168,43.3047
small,4,-72.4097,18.5347
small,0,-80.4459,38.5653
medium,,-43.4438,-22.9011
medium,0,77.1209,31.6817
medium,2,-119.4475,37.0293
medium,0,-170.7998,-14.3322
medium,,-123.1357,49.2966
medium,0,-122.0359223,50.8203367
small,0,-77.0008,38.6987
medium,4,177.6328,-17.5513
medium,0,176.2391,-39.372
small,0,-82.3434,37.3212
unknown,0,-123.2481,46.0411
small,0,-121.748,36.5538
unknown,0,-123.5014,44.4677
medium,,-1.2144,41.8741
medium,0,124.8338,6.4111
medium,0,-114.0541,45.3871
very_large,5,125.8331,7.5842
large,3,82.8541,28.2091
small,0,-122.39,47.5571
medium,0,-119.8048,38.568
medium,0,74.8556,32.7327
medium,0,-80.1978,8.5415
medium,5,107.7271,-6.9656
medium,2,88.1365,27.2644
medium,0,-118.2704,52.87
large,31,125.6072,7.0653
medium,,-2.4971,52.6514
medium,0,83.7417,28.2741
medium,,74.0453,35.1544
small,0,-117.0219,34.2425
medium,1,74.1011,33.7732
small,0,-122.2319,45.5354
medium,0,83.6972,28.1901
medium,2,86.7506,27.3414
large,8,106.7932,-6.5873
medium,,98.3071,7.8882
small,0,-82.7953,37.123
medium,0,-4.4927,50.3763
medium,0,145.134,-38.1951
medium,0,120.6059,16.3694
medium,7,-38.4764,-12.9379
small,0,-123.0611,43.3181
large,0,-83.1265,37.3035
medium,7,109.5516,29.9111
small,0,-122.3648,45.3619
medium,0,85.0855,27.5086
medium,0,102.6171,30.0554
medium,,112.6278,-7.972
medium,,98.1938,2.9832
medium,0,80.553,29.8521
small,0,-117.5834,33.7474
very_large,101,80.4484,7.1623
medium,0,88.264,27.04
small,0,145.7231,-16.9135
medium,,-116.9135,33.3
medium,0,-73.402,41.5585
medium,0,152.0525,-27.4601
large,70,96.3167,25.6157
medium,0,123.7719,7.9015
medium,,120.6202,16.6066
medium,3,126.1388,7.5694
large,13,35.5915,31.747
medium,,30.8331,-29.7826
medium,0,35.6275,33.7001
small,1,83.9422,28.2912
medium,3,-90.4979,14.5932
medium,,83.6695,28.0458
medium,6,90.0896,25.5006
medium,,125.5583,7.0932
medium,0,124.9577,11.2326
medium,0,86.5,27.3167
unknown,0,-123.9426,45.4311
medium,1,14.43,40.8308
medium,0,146.0225,-18.2883
medium,0,79.3286,30.3056
medium,4,79.5371,29.2484
medium,,91.7138,26.1662
small,0,-84.662,39.1333
unknown,0,-123.3424,43.6619
medium,0,-75.5236,5.0255
medium,1,30.6667,-30.3167
medium,0,84.96,28.02
unknown,0,-122.1355,43.6164
medium,,-79.8965,40.1833
medium,0,73.9434,15.5935
small,0,7.3968,46.9602
medium,,94.5234,25.8376
medium,10,-76.2226,3.2468
medium,14,-97.0474,19.0719
medium,1,73.8295,34.9354
medium,0,-118.8953,34.818
small,,126.270676,7.92237225
large,0,-122.1826,41.3912
unknown,0,-123.6626,43.6411
medium,,94.4619,26.0481
large,,91.6591,22.6205
large,0,12.6528,41.8368
small,0,-122.7408,49.031
large,6,36.8512,-1.2631
medium,0,85.6285,24.6997
medium,0,-72.53217241,-13.1592608
small,0,-122.4375,37.7552
small,0,-111.7268,34.9098
medium,13,-97.1009,19.0603
small,0,-117.8864,34.1516
small,0,91.8342,26.1324
small,0,-122.3667,47.6261
medium,,83.9072,27.7115
medium,,75.2257,33.2451
medium,0,-118.9815,34.1972
medium,0,77.4153,31.4161
large,,-60.9268,13.8891
medium,0,81.6693,29.5089
large,0,-91.2105,43.8156
small,0,125.4568,11.7521
medium,0,114.9767,-8.2876
medium,0,-5.0379,50.5466
medium,0,101.5675,21.4758
medium,0,-122.2301,47.9863
medium,0,77.1963,8.3295
medium,1,120.9326,14.1169
medium,3,114.0684,22.5777
small,0,-85.9925,13.0805
medium,0,143.8872,-38.6309
small,0,-118.8053,34.0497
large,8,-99.6511,18.9642
medium,0,85.514,27.6788
large,3,44.892,41.189
medium,0,-122.5272,45.3926
medium,5,79.3351,30.4068
small,0,74.9426,33.0086
medium,4,-90.5324,14.6283
medium,,99.2357,18.5061
medium,,-60.5841,11.3176
medium,1,129.5901,28.4101
medium,0,-122.875,45.5803
medium,0,-122.2116,37.3312
medium,0,-83.9401,9.8815
medium,0,174.1455,-41.5561
medium,0,-122.5573,37.9728
medium,0,178.4267,-18.1347
large,,-84.0317,35.3368
medium,,103.4928695,31.07383383
small,0,-73.8514,42.6267
medium,3,-100.3,19.6167
unknown,0,-122.2243,45.5379
medium,0,124.7439,8.7031
medium,0,109.7856,-7.3196
large,7,88.6458,27.1748
unknown,0,-118.8886,45.8404
small,1,120.5634,16.3597
medium,1,-73.4166,6.8835
medium,0,80.854,7.2943
medium,6,126.013,7.5314
medium,8,80.87,28.9
medium,0,-123.2157,46.1138
small,,-121.8076,36.27
unknown,0,-122.3609,45.5161
medium,,15.266,-4.276
small,,-114.371,43.7
small,0,88.4694,27.059
medium,0,-121.0591,39.2925
medium,,0.3927,7.1878
medium,0,120.6161,23.1297
medium,,120.678,16.4244
medium,0,-120.923,46.8155
unknown,0,-124.1115,44.2386
small,0,-79.809,40.5453
medium,0,-122.2675,47.9569
medium,5,83.0426,28.2856
medium,0,124.2986,9.6224
unknown,0,-123.9446,45.7746
medium,0,74.2664,15.4123
medium,0,94.7844,25.8702
medium,0,94.5224,26.0214
medium,0,131.0044,32.872
medium,9,104.1298,31.5423
medium,,-88.3108,32.804
medium,0,111.8963,27.2284
medium,1,84.6073,27.737
small,0,-105.2659,40.6937
unknown,0,-123.8565,44.0327
small,,-122.416,47.645
medium,2,-78.874,-0.6549
unknown,0,-124.3505,43.1325
small,0,-80.7205,38.499
medium,,125.4606,11.7548
small,0,-116.8146,33.7354
large,0,74.856,12.9141
medium,,145.6333,-42.05
medium,2,23.7144,43.1462
small,1,80.201,29.9964
medium,0,93.4251,24.7459
small,,-74.27,40.78
small,0,-86.8811,36.0242
medium,0,-108.044,38.0072
medium,0,-60.969,13.7705
medium,0,-90.4792,14.4236
medium,1,74.2453,33.6846
medium,,-85.2634,35.0203
small,0,-121.6113,39.7188
medium,0,-117.54,33.5599
large,4,110.947,22.3544
medium,,-122.0698,45.5887
medium,0,111.336,-8.1969
medium,0,84.5386,27.8987
medium,1,90.5081,27.5003
medium,1,101.2607,26.6455
medium,3,104.9389,22.7662
medium,0,-81.9237,37.657
medium,1,103.9989,22.3405
small,0,103.1831,31.0304
small,0,-2.1668,50.9761
medium,0,35.665,34.2447
medium,5,88.28044714,26.8867642
medium,,112.7145,-7.3683
small,0,-123.5437,48.4608
medium,0,75.1982,33.3041
medium,0,-82.6454,37.5748
small,0,144.2004,-5.8457
unknown,0,-123.8924,45.5598
medium,0,-124.8257,49.0115
small,0,-116.7067,45.2091
small,1,91.810079,26.191688
small,0,-3.5679,54.6086
medium,0,85.7262,28.0257
small,0,-108.1822,43.5091
unknown,0,-123.6954,43.9984
medium,0,82.2837,29.5687
small,0,73.3678,18.7686
small,0,-80.9204,44.5687
small,0,-2.901,50.7389
medium,0,92.3825,25.2568
large,0,84.1917,19.2046
medium,0,76.0539,34.6056
medium,1,-66.5867,10.2452
medium,3,119.9169,28.4517
small,0,177.0065,-39.6412
small,0,-111.8305,41.2554
medium,,100.1589,18.1578
small,3,-111.8132,41.7385
medium,0,-118.3125,33.7152
medium,0,96.9262,27.8835
medium,0,81.6865,29.1145
medium,0,-115.3855,43.4234
small,0,-157.946,21.3849
large,15,120.589519,16.40331346
medium,0,-107.7791,37.8514
small,0,-118.0282,34.2716
small,0,-116.6798,47.6168
medium,12,113.1122,37.3869
medium,0,76.3226,32.2239
medium,1,135.9674,35.6126
medium,0,73.3334,34.0347
medium,12,120.8512,16.5364
medium,0,-123.8033,39.4416
medium,0,96.5316,28.0822
small,0,-2.1718,52.9192
medium,1,77.1711,10.3018
medium,31,98.8704,26.8844
small,0,91.8022,22.4254
medium,0,110.2716,1.2951
medium,0,-122.9922,47.4348
medium,,-123.679,44.0302
unknown,4,73.2242,35.2882
medium,2,107.4706,-6.8345
very_large,312,-13.22917996,8.425227
unknown,0,-82.8078,35.7006
medium,0,-122.7686,45.5829
small,0,91.7056,26.1295
medium,2,-96.0289,17.2568
medium,0,76.3369,32.2237
small,0,178.0235,-38.6663
medium,2,-13.2025,8.4758
medium,,108.133,16.2
medium,2,106.3009238,-6.669735615
small,3,121.1601,14.6115
medium,,-40.8424,-19.6528
medium,0,126.1466,9.2171
medium,1,111.1281,-7.5958
medium,,-118.9805,50.8378
medium,0,108.5865,-7.3627
small,0,-96.3726,42.5337
medium,,86.5,27.3172
medium,0,88.3652,27.167
medium,64,110.2098,33.4482
medium,,-111.1921,39.5828
medium,0,-122.3149,47.8268
small,0,87.74,27.4503
medium,,73.9015,35.4825
medium,1,-88.8098,14.6893
small,4,82.821,28.0084
medium,14,96.2961,25.6127
medium,0,-43.1993,-22.9247
medium,,107.0222,-6.9563
medium,0,-89.32,13.6905
small,0,-121.3359,45.6334
medium,0,30.4192,-0.3203
medium,0,9.2386,45.97
medium,4,78.4384,31.5986
medium,1,98.3834,8.8427
medium,0,-70.7016,8.6815
medium,0,120.964,23.9655
medium,0,109.7489,-7.3519
medium,0,82.7935,18.7828
medium,5,-75.6447,2.6752
medium,5,-91.0892,15.2892
small,1,77.2791,28.5746
small,2,108.9952,32.7044
medium,2,39.5272,40.5459
large,1,34.3991,1.3484
medium,0,83.871,28.2924
medium,0,74.2718,34.1802
medium,0,151.2099,-33.859
medium,0,123.8866,10.3318
small,0,98.3819,7.825
medium,0,0.0431,51.9007
medium,0,78.3684,30.5151
unknown,0,-122.242,44.7176
medium,0,78.0641,30.365
medium,9,-71.9911,-13.5138
large,,124.033,12.75
medium,,-79.7383,40.6268
medium,,79.56,30.557
large,24,-76.7719,2.9437
medium,0,-43.1014,-22.8733
medium,1,107.4983,-6.7564
medium,,-61.5175,10.6943
medium,0,80.6058,16.5141
medium,3,110.0849,36.5494
small,0,-149.7829,61.039
medium,0,94.1211,25.5718
medium,1,83.961,28.0537
unknown,0,-122.1198,45.5772
medium,0,-120.0742,49.3471
medium,11,-96.0625,17.0977
medium,,-42.3753,-18.7913
medium,0,-84.4793,10.0757
medium,,87.919,26.9122
unknown,0,-123.9539,44.4064
medium,0,-76.6735,18.2106
small,0,-118.1964,34.2236
medium,0,-107.2271,39.1994
medium,,94.5497,26.1807
medium,0,-80.7651,39.8033
medium,0,-64.802,17.7718
medium,0,-76.5908,3.4677
medium,,101.1186,12.8414
small,0,-118.8813,34.8662
small,0,-61.2642,15.2892
medium,5,78.0193,31.6223
medium,0,86.9985,27.6072
medium,,121.7536,16.0769
unknown,0,-123.83,44.027
unknown,0,-122.2499,44.7236
medium,,88.7648,27.3746
small,0,-69.625,44.5407
small,,-123.8405,44.0302
medium,7,-50.7578,-29.5706
medium,2,121.1481,14.194
medium,2,125.4383,6.887
small,0,109.4875,36.5851
medium,2,78.1346,31.5216
small,0,-105.9679,38.5095
medium,,75.361,11.855
small,0,-122.3534,47.8287
medium,0,-111.886,36.7014
small,0,101.9421,2.7229
medium,,75.1533,32.9522
medium,4,102.516,18.09
medium,0,116.6037,5.9657
small,1,91.8074,26.1963
medium,0,-3.3428,50.6226
large,12,98.9153,8.2922
small,0,-87.6597,36.89
medium,0,-123.7083,44.3543
medium,0,74.321,34.2092
unknown,0,-123.9343,45.5616
small,0,-122.5715,45.3828
medium,0,88.6475,27.5509
medium,4,-91.4944,14.8123
small,0,-76.0673,42.9429
medium,0,78.4265,30.1035
medium,1,120.6601881,16.32713063
medium,0,-122.2818,47.7278
medium,0,-122.321,47.7632
large,25,-98.0492,20.17
medium,2,91.9538,22.0104
medium,,102.4839,35.1649
large,2,99,21
medium,,123.6862992,7.922409713
medium,3,-66.906,10.4913
large,,120.5742,23.4575
medium,3,-46.923,-23.4499
medium,,-97.2688,32.7995
medium,0,-123.7984,40.1129
medium,0,-61.5731,10.6895
medium,2,121.67,24.8
unknown,0,110.4456,-7.5411
medium,0,-115.6442,36.2566
medium,,101.6593,3.142
medium,0,-80.7009,40.1031
small,0,-114.4064,46.7802
small,0,-117.6656,33.6859
medium,,77.2234,32.351
medium,0,-60.5417,11.3143
medium,,8.98,45.97
small,0,-84.3896,34.224
small,0,-61.2697,15.2556
medium,0,-82.5158,37.478
medium,,124.3458148,8.385243799
large,0,125.6036,10.0692
medium,0,-118.993,34.1716
medium,5,-106.2342,38.7205
medium,6,69.7078,37.2199
unknown,0,-118.9001,45.8515
large,21,94.0396,24.1077
medium,0,94.4703,25.6633
small,3,-78.9638,-4.0602
medium,0,-80.672,40.5812
medium,0,105.7586,21.0324
small,0,-122.2992,47.6656
medium,5,101.1839,38.5952
medium,3,124.7556,8.6542
medium,5,82.9565,18.3297
medium,1,13.8002,45.6621
medium,,21.65,37.4833
large,,88.4883,27.201
medium,4,102.4382,-1.4771
medium,,84.5512,27.8324
medium,,111.9933,27.6969
medium,1,125.5672,10.0747
medium,3,-74.138,4.678
small,10,77.8644,30.7007
medium,,-1.6613,53.3799
medium,2,73.4359,34.3427
large,0,-9.678,52.5108
medium,0,-123.8439,46.9795
small,2,77.79584597,10.92631521
small,3,98.4129,7.8822
medium,5,85.3418,27.8426
small,0,-122.5716,39.0182
small,0,101.6641,3.1073
medium,,-123.7131,46.8856
medium,,105.2198,-4.5419
medium,0,-5.96,54.9809
medium,,-4.2136,51.1184
large,0,-84.7316,38.9941
medium,,-76.2914,18.0761
medium,,80.6121,7.4695
small,0,-122.3793,47.7125
small,0,-82.3048,36.9061
medium,,40.0443,43.618
medium,1,-82.3219,35.6194
medium,,110.15,22.63
medium,0,19.6946,42.1474
unknown,0,-123.6395,44.2997
medium,0,-89.3347,31.3527
small,0,-124.1129,44.288
small,0,-71.6974,42.4135
medium,3,-74.2155,-13.1409
medium,0,109.3203,-7.2732
medium,5,47.3167,-18.5333
unknown,0,-123.8924,45.5598
unknown,0,-122.5376,42.1288
unknown,0,-123.9269,45.6655
medium,0,-108.0364,38.0008
medium,0,-121.0968,47.7471
large,7,112.2273,-7.5458
small,,-124.5245511,48.34812216
small,0,77.3957,28.6363
medium,0,77.895,31.4135
medium,0,20.9482,42.0124
medium,0,75.1774,33.3308
medium,,-90.0853,15.6046
medium,4,121.9912,16.0309
small,0,-123.4802,44.4722
unknown,0,-123.6423,42.2322
medium,1,177.0457,-37.9673
medium,,114.3093,30.5475
large,71,73.8056,35.5063
small,0,-105.4095,39.7419
medium,0,-123.8241,42.9646
medium,15,73.9339,33.908
medium,5,71,38
medium,,76.8081,9.7268
medium,0,-61.1805,13.2548
medium,1,-91.2697,14.6685
medium,5,118.0646,39.7814
medium,0,176.9248,-39.9455
medium,0,74.3001,36.1736
medium,0,-118.2235,34.1559
unknown,0,-116.9055,44.9331
medium,4,-89.2521,13.7156
medium,5,81.0083,29.346
medium,2,-87.2172,14.0865
medium,0,85.1717,27.5778
medium,1,87.8982,26.9865
unknown,0,-123.709,45.0676
medium,2,30.6551,-30.4489
medium,1,73.4942,34.0952
small,0,-122.499,48.095
medium,4,109.6747,-7.5856
small,0,-122.6587,45.4701
small,,-117.207,32.8008
medium,,95.9761,29.2409
medium,0,74.2493,34.5382
medium,2,120.6763,16.3533
small,0,-115.4587,45.9066
large,,-122.3236,49.1461
large,0,82.2801,28.4513
medium,0,-60.9402,13.921
medium,0,-74.1359,4.5326
medium,0,174.6807,-36.5119
medium,0,123.8347,13.0785
medium,5,112.49,37.39
medium,6,79.4633,29.3802
large,41,92.01072983,21.38070054
medium,0,-108.0462,38.009
medium,0,-120.3454,38.0455
large,0,84.6979,28.1436
medium,6,105.4411,28.1681
medium,0,-43.0503,-22.9112
medium,3,47.5505,-18.9191
medium,0,-16.2498,28.4754
medium,,88.42280921,26.99195749
medium,0,-120.2266,47.6569
medium,0,-81.8917,37.755
small,0,-122.4161,45.6062
small,0,40.298,43.6698
medium,0,-107.2341,39.1883
small,0,-84.4888,39.1139
medium,0,-73.7733,11.0029
unknown,0,-121.2328,44.7633
medium,0,-98.9483,17.5586
large,0,-1.8577,50.7187
medium,0,124.7997,8.5367
medium,9,-3.9903,5.3628
medium,0,-87.3245,15.0666
medium,4,106.1624,23.5102
unknown,0,-124.1195,43.7488
medium,0,-87.1772,37.2573
medium,,118.9062,-3.0287
unknown,0,-123.6525,43.669
small,0,113.8701,22.7596
small,0,130.8208,32.789
small,0,-122.2507,47.1831
medium,25,77.1613,32.2862
large,0,-73.3260807,43.45091955
medium,2,-65.1487,-22.3696
small,0,98.3131,7.8272
medium,1,85.3183,27.703
small,0,-157.8117,21.3539
medium,8,81.1333,29.9
medium,0,83.8617,28.0306
medium,,78.48,30.8928
unknown,0,-123.5544,45.86
small,0,-106.0433,39.631
large,9,-75.9917,6.706
medium,0,-61.3169,10.4476
small,0,-122.7774,45.5653
small,0,-122.1185,47.5498
unknown,0,-122.4302,44.3998
medium,,126.34,8.44
medium,0,120.7538,16.9897
medium,2,-78.4781,0.0072
medium,0,103.1644,22.0596
medium,,-83.9572,35.9205
medium,0,73.8119,15.5931
medium,0,72.314,41.4845
small,0,-117.2404,32.9411
unknown,0,-123.2668,45.6372
medium,0,-122.9374,47.6543
medium,0,75.9568,32.7029
medium,,98.2559,8.5695
medium,0,74.5264,33.6296
medium,,-69.3822,19.056
medium,0,-122.9465,39.3138
medium,,123.8897,10.3658
medium,0,-83.5909,35.3991
medium,,125.277963,7.376079815
large,3,123.4848,13.2959
medium,0,-115.8608,47.2426
medium,0,77.4668,30.9009
medium,0,99.0412,10.4066
small,0,73.3471,18.7631
medium,,123.8998,10.3454
small,0,-82.8262,37.1184
medium,,-112.0399,33.4383
small,0,-3.7718,51.6082
very_large,378,-42.53712263,-22.26551841
medium,,-84.2146,10.1181
medium,0,123.7619,10.3708
medium,0,86.1,27.59
medium,0,-77.5984,-9.3584
medium,0,-87.7152,14.4837
medium,0,-91.0873,14.7038
small,0,-122.274,47.7004
small,0,-119.9064,48.0467
medium,0,-43.1124,-22.8929
small,0,-158.137,21.3895
medium,0,107.5989,16.375
small,,76.7907,31.9906
unknown,0,-123.6863,45.4922
medium,0,108.5802,-7.3887
medium,,-80.1432,43.6187
medium,0,-77.8341,-8.6252
medium,0,125.4141,6.9374
medium,0,102.2256,31.9006
medium,,-122.33,47.5984
large,0,100.2531,5.3511
medium,0,-79.9321,40.4278
unknown,0,-123.9064,45.5609
medium,,113.5051,22.7102
small,0,76.8285,11.3432
medium,0,174.6865,-36.5115
medium,0,72.9089,19.0402
small,,-92.4671,44.0304
small,,-82.7102,35.2594
small,0,-35.1916,-5.7897
small,0,-3.8575,58.1728
medium,7,80.693,7.0543
small,0,120.4935,16.3602
small,,-51.346,-29.4478
medium,0,83.2549,28.3962
medium,0,-122.7346,45.7617
unknown,0,-121.9399,44.4366
medium,,-80.6793,41.0974
large,13,108.4671,15.5721
large,14,-84.407,9.9869
medium,0,82.314,28.1906
medium,,101.6899,3.1028
medium,0,-118.5393,34.3515
medium,0,84.4443,27.8178
medium,0,71.7059,35.7497
large,0,84.4723,28.1321
medium,0,174.2538,-41.7331
medium,,111.1167,-7.6667
