landslide_size,fatality_count,longitude,latitude,date,country_name,landslide_trigger,injuries,type
small,0,25.29081852,54.68714771,6/30/2017 13:20,,freeze_thaw,0,landslide
very_large,0,12.132183,46.539613,8/16/2016 17:45,,rain,0,landslide
small,0,78.06239076,32.23843313,7/2/2017 15:17,,rain,0,landslide
medium,3,83.00633062,28.27909521,7/1/2017 15:17,,rain,0,landslide
medium,0,103.8448574,22.33644964,8/24/2016 17:45,,rain,1,landslide
small,0,73.022276,19.170539,8/29/2016 14:32,,rain,0,landslide
small,0,94.104931,25.660517,8/25/2016 18:59,,rain,,mudslide
large,0,84.307977,28.107142,7/3/2017 14:32,,rain,0,landslide
small,0,84.43754872,27.8077847,6/30/2017 13:20,,rain,0,landslide
unknown,0,-120.1971,45.4563,8/25/2013 6:08,united states,unknown,0,landslide
medium,1,74.948082,33.029977,8/24/2016 17:45,,unknown,0,landslide
small,0,-61.521836,10.679445,8/28/2016 14:32,,rain,0,landslide
small,0,100.31801,5.39558,8/22/2016 17:45,,downpour,0,landslide
small,0,84.00622259,28.21676766,6/30/2017 15:17,,downpour,0,landslide
large,0,120.732714,16.574445,8/30/2016 14:32,,continuous_rain,0,landslide
medium,1,68.54795417,39.39506856,6/28/2017 13:20,,rain,1,mudslide
small,0,93.9310888,25.06657276,6/30/2017 15:17,,downpour,0,landslide
medium,0,100.2633923,5.396168592,10/29/2016 13:20,,downpour,0,landslide
small,2,85.219709,27.503555,8/31/2016 14:32,,rain,0,landslide
small,0,129.7143555,33.79383585,6/30/2017 13:20,,downpour,0,landslide
small,0,-117.5532998,47.80539609,6/26/2017 13:10,,rain,0,mudslide
medium,1,51.250434,36.279188,8/31/2016 14:32,,unknown,1,landslide
very_large,0,-2.758021539,50.70838436,6/29/2017 13:20,,downpour,0,landslide
small,0,174.57834,-36.933713,8/25/2016 18:59,,rain,0,landslide
small,1,78.401303,31.45206,8/21/2016 17:45,,rain,0,landslide
medium,0,105.4547324,9.237362549,6/27/2017 13:20,,continuous_rain,0,landslide
medium,0,77.52161234,32.30628994,7/3/2017 15:17,,unknown,0,landslide
large,46,80.38461313,6.702272807,5/26/2017 15:17,,monsoon,0,landslide
medium,3,83.65247597,28.06986667,7/1/2017 15:17,,continuous_rain,0,landslide
large,4,92.821182,24.768609,9/1/2016 14:32,,flooding,0,landslide
large,7,86.191717,28.007828,8/31/2016 14:32,,rain,0,landslide
small,1,83.95706865,28.27254506,7/2/2017 15:17,,continuous_rain,0,landslide
unknown,0,-122.6993,45.5159,3/15/2016 8:06,,unknown,0,landslide
medium,0,93.65975252,27.10647226,7/1/2017 15:17,,downpour,0,landslide
medium,0,74.41035052,14.52203442,7/3/2017 15:17,,rain,0,landslide
medium,7,103.993894,22.039752,8/23/2016 17:45,,flooding,0,landslide
medium,0,93.60815652,27.08168565,7/1/2017 15:17,,continuous_rain,0,landslide
medium,0,75.80813836,33.18477201,6/29/2017 13:20,,rain,0,landslide
small,1,78.681379,30.922325,8/28/2016 14:32,,rain,0,landslide
small,0,75.29750088,33.08146902,6/30/2017 13:20,,downpour,0,landslide
medium,1,6.807628202,44.32688636,6/30/2017 13:20,,downpour,0,rock_fall
small,0,100.331416,6.190195,6/30/2017 19:37,,unknown,0,landslide
small,0,76.95661041,43.09367409,6/29/2017 13:20,,downpour,0,mudslide
small,0,0.389642,49.773429,8/25/2016 18:59,,unknown,0,landslide
small,0,100.309601,5.456131,8/21/2016 17:45,,downpour,0,landslide
small,0,78.0685005,32.26186432,7/2/2017 15:17,,rain,0,landslide
small,0,78.06616409,32.24637329,7/2/2017 15:17,,rain,0,landslide
medium,3,87.50256183,27.18732399,6/30/2017 15:17,,continuous_rain,3,landslide
small,0,-122.2381187,47.96243163,5/18/2017 13:15,,rain,0,landslide
small,0,-109.5739143,44.83733551,6/15/2017 13:15,,unknown,0,rock_fall
small,1,93.50995626,27.769793,5/24/2017 20:14,,rain,0,mudslide
medium,12,-91.43664048,15.64525862,6/20/2017 13:15,,rain,,landslide
small,0,-79.91459431,40.22230273,5/1/2017 13:34,,unknown,0,landslide
medium,0,92.71505961,23.73941422,6/1/2017 13:34,,tropical_cyclone,0,landslide
small,0,81.811777,29.132062,8/15/2016 19:22,,rain,0,landslide
large,0,72.73033802,41.03212867,6/29/2017 13:20,,rain,0,mudslide
large,38,80.18135876,6.518587251,5/26/2017 15:17,,continuous_rain,0,landslide
small,1,83.97447829,28.24831087,7/2/2017 15:17,,continuous_rain,0,landslide
medium,0,78.936314,30.995694,8/29/2016 14:32,,rain,1,landslide
medium,0,93.61899644,27.04768643,6/30/2017 15:17,,downpour,0,landslide
medium,0,84.469745,27.767046,9/2/2016 18:04,,rain,0,landslide
small,0,94.20340026,24.95178179,7/1/2017 14:33,,rain,0,landslide
medium,0,69.52794225,39.81020345,7/4/2017 16:00,,rain,0,mudslide
small,0,91.87351723,26.10035658,7/3/2017 14:33,,downpour,0,landslide
large,5,112.0425655,28.15308814,7/2/2017 15:17,,downpour,19,landslide
medium,4,83.805661,27.943851,9/3/2016 18:04,,continuous_rain,0,landslide
small,0,-1.797239,50.71962,9/3/2016 18:04,,rain,0,landslide
small,1,106.791206,-6.589661,9/7/2016 18:04,,rain,3,landslide
small,0,113.921806,22.225713,9/7/2016 18:04,,rain,0,landslide
medium,0,-73.828592,41.058916,10/24/2016 14:24,,unknown,0,debris_flow
small,0,82.9415,28.239,8/6/2016 13:37,,rain,0,landslide
medium,0,73.28423263,19.41286968,8/29/2017 13:22,,rain,0,landslide
medium,0,-135.3213469,59.44688356,8/29/2017 13:45,,rain,0,other
very_large,8,9.595744348,46.29694459,8/23/2017 13:45,,unknown,0,debris_flow
large,1,103.4843278,22.77117591,8/26/2017 4:00,,downpour,,debris_flow
medium,1,105.3652962,26.78684394,8/28/2017 18:21,,tropical_cyclone,,landslide
medium,0,9.596416952,46.29691494,8/25/2017 13:45,,unknown,0,unknown
medium,0,104.186014,27.98497238,8/25/2017 18:21,,tropical_cyclone,,riverbank_collapse
medium,1,-118.5934545,37.0934625,10/15/2016 23:02,,unknown,,rock_fall
small,0,91.79364785,26.14547804,7/10/2017 14:21,,continuous_rain,0,landslide
small,0,-121.7041379,47.44775311,8/27/2017 13:45,,other,3,other
medium,0,0.8546,51.4216,10/1/2016 0:00,united Kingdom,downpour,0,landslide
medium,0,-120.7215,38.201,3/7/2016 0:00,united states,unknown,0,landslide
medium,0,74.4725,34.1587,4/2/2015 0:00,India,continuous_rain,0,landslide
unknown,0,-123.9539,44.4065,2/12/2014 14:18,united states,unknown,0,landslide
small,0,-116.9029,33.0742,7/19/2015 0:00,united states,downpour,0,landslide
medium,0,-92.2523,15.3482,10/21/2015 0:00,mexico,rain,0,landslide
medium,2,125.1335,7.7211,9/1/2014 0:00,Philippines,rain,0,landslide
medium,0,-89.7739,13.7895,10/15/2014 0:00,El salvador,continuous_rain,0,landslide
medium,1,99.7817,19.9282,7/29/2013 0:00,Thailand,monsoon,,landslide
medium,3,111.2768,23.4946,8/18/2013 0:00,China,rain,,landslide
medium,0,-75.6621,4.8349,12/23/2011 0:00,Colombia,downpour,,landslide
small,0,-84.4953,39.1075,4/25/2011 0:00,united states,downpour,,landslide
medium,0,-76.4394,18.0083,9/28/2010 0:00,Jamaica,downpour,,landslide
unknown,0,-122.5279,44.1316,1/17/2011 9:38,united states,unknown,0,landslide
unknown,0,-122.4891,44.7573,12/23/2013 12:41,united states,unknown,0,landslide
unknown,0,-122.2336,44.7099,1/9/2013 16:15,united states,unknown,0,landslide
unknown,0,-123.8171,44.6677,2/12/2014 8:25,united states,unknown,0,landslide
unknown,0,-118.0283,45.6611,1/18/2012 12:12,united states,unknown,0,landslide
unknown,0,-122.1622,44.7362,2/15/2014 18:21,united states,unknown,0,landslide
unknown,0,-123.9488,45.4385,6/28/2011 9:26,united states,unknown,0,landslide
unknown,0,-123.5777,44.1579,1/24/2012 13:40,united states,unknown,0,landslide
medium,0,73.8277,15.4014,7/28/2007 0:00,India,rain,,landslide
unknown,0,-123.8923,45.5599,12/7/2015 10:14,united states,unknown,0,landslide
unknown,0,-123.7092,44.3695,3/5/2014 17:35,united states,unknown,0,landslide
medium,0,-75.4267,-10.3838,1/3/2007 0:00,Peru,rain,,complex
medium,1,-3.5875,54.5494,1/2/2007 0:00,united Kingdom,rain,,landslide
medium,2,-42.6734,-22.0452,1/5/2007 0:00,Brazil,rain,,landslide
large,7,-42.53636205,-22.28234635,1/5/2007 0:00,Brazil,rain,,landslide
medium,0,81.3333,29.0833,7/24/2008 0:00,Nepal,downpour,,landslide
medium,0,-82.6276,38.6198,5/10/2010 0:00,united states,downpour,,landslide
medium,0,-117.6582,49.3265,7/17/2012 0:00,Canada,downpour,,landslide
unknown,0,-123.9669,43.6878,2/17/2014 8:59,united states,unknown,0,landslide
medium,0,123.97,10.37,12/27/2011 0:00,Philippines,downpour,,landslide
small,0,-79.8375,40.6573,5/17/2011 0:00,united states,downpour,,landslide
unknown,0,121.6979,14.2282,3/3/2016 0:00,Philippines,flooding,0,landslide
small,0,-117.6744,49.3729,2/15/2015 0:00,Canada,rain,0,landslide
unknown,0,120.8221,18.5875,1/23/2014 0:00,Philippines,downpour,0,landslide
medium,0,125.0725,11.5515,1/11/2014 0:00,Philippines,tropical_cyclone,0,landslide
medium,0,124.7212,8.4406,1/17/2014 0:00,Philippines,tropical_cyclone,0,landslide
small,0,-107.3446377,38.97831202,5/23/2017 20:14,,unknown,0,rock_fall
medium,0,75.2565,12.6771,6/27/2011 0:00,India,rain,,landslide
large,32,71.5447,34.0051,8/28/2012 0:00,Pakistan,downpour,,landslide
large,0,-42.5329,-22.2815,11/13/2012 0:00,Brazil,rain,,landslide
medium,0,86.5598,26.9597,9/16/2015 0:00,Nepal,unknown,0,landslide
very_large,15,124.868,1.4808,2/17/2013 0:00,Indonesia,rain,,landslide
unknown,0,-122.4292,47.3174,3/29/2014 18:00,united states,unknown,0,landslide
small,0,-1.55,50.6723,1/21/2014 0:00,united Kingdom,downpour,0,landslide
medium,0,-71.4216,-12.9655,4/5/2010 0:00,Peru,downpour,,landslide
medium,0,-117.6865,47.8907,9/5/2013 9:00,united states,downpour,,mudslide
medium,16,-40.9044,-12.3546,12/7/2013 23:00,Brazil,downpour,,mudslide
medium,0,83.7508,28.5873,2/22/2016 23:00,Nepal,unknown,5,landslide
medium,0,16.6525,40.5452,12/3/2013 12:00,Italy,downpour,,landslide
medium,7,-70.4,-14,10/4/2008 0:00,Peru,downpour,,mudslide
small,0,-93.0553,44.9459,6/20/2014 9:00,united states,continuous_rain,0,mudslide
medium,4,106.7732,-6.584,4/20/2011 1:00,Indonesia,downpour,,landslide
small,0,-122.3101,48.0079,12/13/2010 4:00,united states,downpour,,landslide
small,0,-116.8721,33.9062,2/25/2010 6:45,united states,rain,,complex
medium,0,132.7681,33.8426,7/12/2010 6:00,Japan,downpour,,mudslide
medium,0,125.4498,7.8098,7/10/2007 0:00,Philippines,rain,,landslide
unknown,0,-122.7002,45.5154,3/6/2011 16:39,united states,unknown,0,landslide
medium,0,-43.2212,-22.5232,4/6/2010 0:00,Brazil,downpour,,landslide
medium,3,105.146,19.3465,10/18/2016 0:00,vietnam,unknown,1,landslide
small,0,-3.8666,52.6901,4/3/2011 3:20,united Kingdom,rain,,complex
medium,3,89.4,22.5333,10/15/2007 0:00,Bangladesh,rain,,mudslide
medium,0,-121.6406,45.7153,7/14/2012 0:00,united states,rain,,landslide
medium,1,125.5339,9.1196,1/7/2011 0:00,Philippines,continuous_rain,,landslide
unknown,0,-122.0692,45.108,3/16/2012 6:53,united states,unknown,0,landslide
medium,0,80.1327,29.4085,8/17/2009 18:00,India,continuous_rain,,landslide
small,0,-118.0459,34.1742,5/23/2008 0:00,united states,downpour,,mudslide
small,0,-77.2682,38.6009,3/2/2007 23:00,united states,rain,,landslide
medium,5,107.9326,26.6579,2/19/2013 11:00,China,mining,,rock_fall
medium,0,75.6355,35.3585,7/29/2010 0:00,Pakistan,downpour,,landslide
medium,0,84.06527738,27.99134853,7/16/2011 0:00,Nepal,rain,,landslide
unknown,0,-117.262,45.976,1/1/2014 12:33,united states,unknown,0,landslide
medium,0,-2.9339,51.3255,11/21/2012 18:00,united Kingdom,rain,,landslide
small,0,-120.4218,38.7987,3/13/2016 0:00,united states,downpour,0,mudslide
medium,0,108.7431,14.8315,12/6/2010 0:00,vietnam,downpour,,landslide
small,1,85.5641,27.5269,7/30/2016 9:00,Nepal,unknown,2,landslide
small,0,-3.3002,53.3297,5/12/2015 0:00,united Kingdom,no_apparent_trigger,0,mudslide
unknown,0,-122.8697,45.9816,2/3/2016 18:36,united states,unknown,0,landslide
large,23,123.304,8.4987,1/12/2014 0:00,Philippines,tropical_cyclone,1,landslide
very_large,0,6.852,46.7191,2/3/2013 0:00,switzerland,rain,,landslide
medium,0,-43.2394,-22.9033,4/6/2010 0:00,Brazil,downpour,,mudslide
small,0,-122.376,47.7166,3/16/2015 14:30,united states,rain,0,landslide
medium,0,-71.489,-15.345,12/29/2009 0:00,Peru,downpour,,mudslide
small,0,-83.3268,9.1464,11/23/2015 0:00,Costa Rica,unknown,0,landslide
large,0,80.67,29.58,2/28/2014 0:00,Nepal,unknown,0,landslide
small,0,-43.2087,-22.5444,12/11/2013 9:00,Brazil,downpour,,landslide
medium,0,-84.397,9.764,10/12/2008 0:00,Costa Rica,downpour,,landslide
medium,0,94.1078,24.1419,8/1/2015 0:00,India,continuous_rain,0,landslide
medium,0,-77.5191,42.7167,7/13/2010 0:00,united states,downpour,,complex
medium,0,120.6,18.23,9/23/2008 0:00,Philippines,tropical_cyclone,,complex
large,0,105.3131,19.9436,6/26/2011 0:00,vietnam,downpour,,landslide
medium,0,-106.4031,39.5672,7/18/2013 0:00,united states,downpour,,mudslide
medium,0,103.3535,-0.6086,2/20/2015 10:30,Indonesia,unknown,0,landslide
large,22,107.3407,26.9226,8/27/2014 20:00,China,rain,22,landslide
medium,0,-105.8752,40.0929,6/1/2007 0:00,united states,unknown,0,landslide
medium,2,-72.3902,-13.2122,1/23/2010 0:00,Peru,downpour,,mudslide
small,0,-122.3811,47.636,1/1/1997 0:00,united states,downpour,0,debris_flow
small,0,-4.9527,50.4444,2/13/2007 0:00,united Kingdom,rain,,landslide
small,0,103.2764,-0.5229,2/20/2015 22:30,Indonesia,unknown,3,landslide
large,0,103.6653085,32.08059703,6/27/2017 13:10,,continuous_rain,0,landslide
medium,0,79.0765,30.4619,6/16/2013 0:00,India,rain,,landslide
large,1,78.3221,30.1281,7/5/2012 0:00,India,downpour,,landslide
medium,0,73.4637,34.6644,10/7/2010 0:00,Pakistan,downpour,,landslide
medium,0,-121.7675,37.6815,11/2/2015 0:00,united states,unknown,0,landslide
large,0,111.1835,-7.6511,12/26/2007 0:00,Indonesia,rain,,landslide
medium,0,-48.8907,-1.7225,1/4/2014 0:00,Brazil,unknown,0,riverbank_collapse
large,29,-87.2137,14.108,10/20/2008 0:00,Honduras,tropical_cyclone,,mudslide
medium,0,-43.288,-23.0099,4/6/2010 0:00,Brazil,downpour,,landslide
medium,0,-2.2651,57.6778,8/6/2007 0:00,united Kingdom,rain,,landslide
small,0,-122.547,37.9768,3/24/2011 0:00,united states,downpour,,mudslide
unknown,0,-123.7807,45.8269,11/17/2015 12:32,united states,unknown,0,landslide
medium,0,75.203,33.3893,7/22/2010 5:00,India,downpour,,landslide
small,0,145.8596,-41.0415,8/13/2013 3:00,Australia,rain,,mudslide
large,20,113.5578,29.3046,6/10/2011 4:00,China,downpour,,landslide
medium,0,-123.1628,47.3434,12/3/2007 0:00,united states,rain,,mudslide
unknown,0,-122.7617,45.5774,12/4/2012 18:01,united states,unknown,0,landslide
medium,0,14.6074,40.6378,9/10/2010 0:00,Italy,downpour,,mudslide
medium,0,-43.0783,-22.8887,4/6/2010 0:00,Brazil,downpour,,landslide
medium,3,115.5442,-8.7401,6/3/2015 12:30,Indonesia,no_apparent_trigger,0,landslide
unknown,0,-123.8216,44.0601,1/18/2012 22:40,united states,unknown,0,landslide
small,0,-104.4111,44.4648,5/30/2011 0:00,united states,unknown,,mudslide
medium,0,145.6506,-16.73,3/19/2012 23:00,Australia,downpour,,landslide
unknown,0,-123.2631,46.057,12/8/2015 16:05,united states,unknown,0,landslide
medium,0,75.2382,33.241,9/25/2010 0:00,India,downpour,,landslide
medium,0,90.5034,27.5,8/23/2010 7:00,Bhutan,downpour,,landslide
large,10,-83.9451,10.0214,10/11/2007 0:00,Costa Rica,rain,,landslide
medium,0,-88.0843,13.293,10/15/2014 0:00,El salvador,continuous_rain,0,landslide
unknown,0,-122.7736,45.5876,11/21/2011 8:28,united states,unknown,0,landslide
unknown,0,-122.3712,45.5298,5/4/2012 2:32,united states,unknown,0,landslide
medium,0,77.009,8.4557,11/13/2013 23:00,India,downpour,,landslide
medium,3,108.8115,15.1257,11/26/2011 0:00,vietnam,downpour,,landslide
small,0,-117.6767,34.2008,11/1/2014 5:05,united states,rain,0,debris_flow
medium,3,-0.0798,6.011,10/6/2008 0:00,Ghana,downpour,,landslide
medium,0,94.1167,25.616,7/12/2013 23:00,India,downpour,,landslide
medium,0,85.9742,27.978,5/3/2012 9:00,China,snowfall_snowmelt,,landslide
medium,3,-99.2398,19.3161,9/15/2009 0:00,mexico,downpour,,mudslide
large,0,178.4779,-17.8893,6/27/2011 0:00,Fiji,downpour,,landslide
medium,0,44.8448,41.9757,6/14/2011 23:00,Georgia,downpour,,landslide
medium,0,83.6182,28.2576,8/16/2015 13:00,Nepal,rain,0,landslide
medium,0,77.9798,31.5639,6/17/2011 0:00,India,downpour,,landslide
small,0,141.7315,39.407,5/30/2011 0:00,Japan,tropical_cyclone,,landslide
unknown,0,-122.4645,44.1221,9/28/2013 23:19,united states,unknown,0,landslide
medium,0,77.1213,31.0365,8/22/2015 4:30,India,downpour,0,landslide
medium,0,119.0562,26.314,7/9/2016 0:00,China,tropical_cyclone,2,mudslide
medium,0,43.1666,17.4012,8/11/2016 23:00,saudi Arabia,downpour,0,unknown
large,16,35.5842,1.2495,4/30/2010 5:00,Kenya,downpour,,landslide
small,1,78.6149,30.819,7/28/2013 0:00,India,downpour,,mudslide
medium,0,-85.3555,10.4024,5/29/2008 0:00,Costa Rica,tropical_cyclone,,landslide
unknown,0,-123.5561,44.1872,2/9/2015 8:09,united states,unknown,0,landslide
small,0,-122.3657,47.9918,9/26/2014 10:00,united states,continuous_rain,0,landslide
medium,1,101.699,3.19,10/7/2008 0:00,malaysia,flooding,,landslide
medium,3,173.9534,-39.1144,12/17/2011 5:30,New Zealand,downpour,,landslide
medium,1,103.8855,27.7482,8/2/2013 0:00,China,unknown,,landslide
large,6,43.7955,16.9664,8/10/2012 0:00,Yemen,downpour,,landslide
small,0,-106.8295,40.4613,9/6/2007 0:00,united states,rain,,mudslide
medium,2,123.8421,13.1004,12/29/2010 17:30,Philippines,downpour,,landslide
medium,0,73.1415,41.7649,6/29/2016 0:00,Kyrgyzstan,downpour,0,mudslide
small,0,-117.7994,34.2062,12/12/2014 0:00,united states,downpour,0,mudslide
medium,0,-122.2619,47.9582,1/19/2011 8:00,united states,downpour,,mudslide
small,0,-83.0638,36.9284,5/1/2011 0:00,united states,downpour,,landslide
medium,0,121.5399,25.0857,8/8/2015 0:00,Taiwan,tropical_cyclone,0,debris_flow
small,0,-123.5711,48.1389,3/21/2015 13:00,united states,unknown,0,mudslide
medium,0,-111.633,36.6468,2/20/2013 5:00,united states,unknown,,landslide
medium,0,108.9881,11.989,11/4/2010 0:00,vietnam,downpour,,landslide
medium,0,115.1648,4.5864,1/18/2010 18:00,Brunei,downpour,,landslide
small,0,-89.5567,40.6545,4/18/2013 0:00,united states,rain,0,landslide
large,2,114.0945,22.6194,9/17/2016 0:00,China,downpour,1,mudslide
medium,0,-123.8673,43.6768,12/4/2007 17:30,united states,rain,,complex
medium,7,-78.4359,-2.0398,4/24/2011 0:00,Ecuador,downpour,,landslide
small,0,-82.4939,37.4264,4/3/2015 0:00,united states,downpour,0,mudslide
medium,0,-9.87,52.1596,10/22/2011 8:00,Ireland,downpour,,landslide
medium,0,120.8299,16.5505,6/19/2012 0:00,Philippines,downpour,,landslide
small,0,-82.4322,37.4072,5/11/2009 0:00,united states,downpour,,landslide
medium,0,83.88,27.59,8/23/2010 2:00,Nepal,downpour,,landslide
unknown,0,-121.6279,45.5974,11/27/2014 17:12,united states,unknown,0,landslide
medium,0,-123.6521,43.6712,1/16/2011 0:00,united states,downpour,,landslide
medium,0,-7.332155031,54.99913875,12/14/2011 0:00,united Kingdom,downpour,,landslide
medium,0,-123.0544,40.7331,1/4/2016 0:00,united states,unknown,0,rock_fall
medium,0,88.255,27.0605,9/25/2011 0:00,India,downpour,,landslide
unknown,0,-120.2668,44.9184,1/16/2011 16:28,united states,unknown,0,landslide
medium,0,94.1351,25.4769,10/8/2010 0:00,India,downpour,,mudslide
medium,0,43.1066,17.2635,8/11/2016 23:00,saudi Arabia,downpour,0,unknown
medium,2,102.1778,28.1018,8/18/2012 0:00,China,downpour,,landslide
medium,0,88.29184021,26.87324244,7/3/2009 0:00,India,rain,,landslide
medium,0,115.1374,-8.1913,12/13/2010 0:00,Indonesia,downpour,,landslide
small,0,-123.7858,46.6689,1/5/2015 0:00,united states,rain,0,mudslide
unknown,0,-116.8344,45.5593,12/9/2015 21:50,united states,unknown,0,landslide
small,12,-4.0351,5.314,6/10/2014 9:00,Ivory Coast,continuous_rain,0,landslide
medium,1,75.7627,33.334,8/9/2010 18:00,India,downpour,,landslide
medium,0,-105.3054,40.6862,7/6/2012 0:00,united states,rain,,landslide
medium,11,85.0249,27.4211,8/19/2007 0:00,Nepal,rain,,landslide
medium,8,110.8522,37.0016,8/5/2013 3:00,China,continuous_rain,,landslide
medium,0,124.8955,6.1458,12/9/2010 0:00,Philippines,downpour,,landslide
small,0,-120.0477,48.3455,8/19/2008 0:00,united states,rain,,mudslide
small,0,-82.4539,38.3632,1/28/2016 18:00,united states,unknown,0,landslide
medium,7,-4.05,5.4833,6/29/2008 0:00,Ivory Coast,downpour,,landslide
large,6,83.8713,28.9743,7/4/2011 8:00,Nepal,downpour,,landslide
medium,0,108.3008,15.3012,11/11/2010 0:00,vietnam,downpour,,landslide
medium,0,75.1921061,33.33875958,2/13/2011 0:00,India,rain,,landslide
small,0,-111.7619,46.6637,8/10/2010 19:00,united states,rain,,mudslide
medium,4,98.4802,25.1424,7/22/2007 0:00,China,rain,,landslide
medium,0,-122.4629,37.7923,2/27/2007 0:00,united states,rain,,complex
medium,0,-120.9229,46.8218,9/5/2013 21:00,united states,downpour,,debris_flow
small,0,-119.4919,47.4097,7/19/2015 9:00,united states,unknown,0,rock_fall
medium,5,114.1384,26.6378,8/12/2014 23:00,China,downpour,0,landslide
medium,0,74.158,36.1788,8/5/2010 0:00,Pakistan,downpour,,landslide
small,0,73.3747,18.7624,6/15/2010 0:00,India,downpour,,landslide
medium,0,81.7191,29.0399,7/19/2010 0:00,Nepal,monsoon,,landslide
